"ensembl_gene_id"	"pval"	"logFC"	"ci.hi"	"ci.lo"	"gene_biotype"	"gene"	"padj"	"contrast"	"model"
"ENSG00000126934"	0.0132332382388716	0.142342736955893	0.269635264307066	0.0150502096047199	"protein_coding"	"MAP2K2"	0.0206509973264551	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000118260"	0.0148570705313582	0.142072374600977	0.287976701813797	-0.00383195261184335	"protein_coding"	"CREB1"	0.0227457269707876	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000127948"	1.40969040340649e-06	0.142030905975317	0.250011633354412	0.034050178596223	"protein_coding"	"POR"	1.19823684289552e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000151923"	0.000966236588010738	0.141729583386336	0.271649915093978	0.0118092516786941	"protein_coding"	"TIAL1"	0.00230339521646976	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000164187"	0.00685632243424311	0.141722563928424	0.302826366947101	-0.019381239090252	"protein_coding"	"LMBRD2"	0.0118706006384568	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000167196"	7.10544445180065e-09	0.141712631351686	0.292903691575792	-0.00947842887242062	"protein_coding"	"FBXO22"	1.65808414940466e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000180304"	5.31699165010715e-06	0.141691557796049	0.274065726691727	0.00931738890037084	"protein_coding"	"OAZ2"	3.44116065968175e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000141429"	0.0152001290238884	0.141530714799162	0.284652086375032	-0.00159065677670878	"protein_coding"	"GALNT1"	0.0231670932019264	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000130856"	1.06016659010626e-07	0.141488641561094	0.27406168515496	0.00891559796722824	"protein_coding"	"ZNF236"	1.45899116447957e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000107290"	8.88001723521892e-07	0.141203313176618	0.312954147751776	-0.0305475213985402	"protein_coding"	"SETX"	8.21729673712253e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000134278"	0.000331722860451516	0.141175253009948	0.338165276407942	-0.0558147703880461	"protein_coding"	"SPIRE1"	0.000955005966832448	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000082898"	0.00016511742879834	0.14067597439385	0.318950134607822	-0.037598185820122	"protein_coding"	"XPO1"	0.000537096259736246	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000032219"	9.26394589679682e-05	0.140585912278701	0.337002678481342	-0.0558308539239395	"protein_coding"	"ARID4A"	0.000340055151287402	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000171385"	0.0019777137480884	0.140571551840467	0.317218230304384	-0.0360751266234504	"protein_coding"	"KCND3"	0.00419078993320256	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000168575"	0.00749100086958077	0.140538262422981	0.30652373871818	-0.0254472138722178	"protein_coding"	"SLC20A2"	0.0128100547414724	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000087206"	5.65774405465257e-08	0.140527901955577	0.301112327554084	-0.020056523642929	"protein_coding"	"UIMC1"	9.04516783545945e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000130939"	8.91201841819417e-05	0.140461186484717	0.329955190778782	-0.049032817809348	"protein_coding"	"UBE4B"	0.000329965168641711	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000172803"	0.0171769251451194	0.140257155457025	0.312504306449679	-0.0319899955356287	"protein_coding"	"SNX32"	0.0256799473817006	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000197119"	0.0150135931445417	0.140021500544223	0.265246597220038	0.0147964038684071	"protein_coding"	"SLC25A29"	0.022943286330707	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000138190"	0.00363480633680818	0.139965009369083	0.337160674023995	-0.0572306552858288	"protein_coding"	"EXOC6"	0.00694253554010592	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000103479"	0.000290310380221378	0.139954921654648	0.295156471393069	-0.0152466280837741	"protein_coding"	"RBL2"	0.000855112582118162	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000092199"	1.30898275510879e-06	0.139892676709482	0.309987460500331	-0.0302021070813679	"protein_coding"	"HNRNPC"	1.12536572332808e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000122873"	0.00341569063172506	0.139800753624739	0.308622089757995	-0.0290205825085163	"protein_coding"	"CISD1"	0.00660120869516	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000143502"	3.15870299328811e-07	0.139757925671809	0.315182958514607	-0.0356671071709885	"protein_coding"	"SUSD4"	3.58270925593503e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000119707"	0.000159965771675412	0.139640588949001	0.320644636172023	-0.0413634582740216	"protein_coding"	"RBM25"	0.000524196601992605	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000141198"	9.52573162659135e-06	0.139472351018021	0.30563417736857	-0.026689475332528	"protein_coding"	"TOM1L1"	5.41834575641237e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000049759"	0.0303365831607428	0.139368725114464	0.321528015084703	-0.0427905648557745	"protein_coding"	"NEDD4L"	0.0422832657892453	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000109381"	0.000486435700817018	0.139285475099975	0.302541603217992	-0.0239706530180413	"protein_coding"	"ELF2"	0.00131383100501045	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000034677"	0.000413891528731209	0.139262758017255	0.323616911053728	-0.0450913950192187	"protein_coding"	"RNF19A"	0.00114886625300565	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000142453"	0.000232312406583182	0.139242913046519	0.266487673825734	0.011998152267304	"protein_coding"	"CARM1"	0.000710747322095289	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000104529"	0.00265361220823666	0.139106480018051	0.258213310600174	0.0199996494359278	"protein_coding"	"EEF1D"	0.00537156307453941	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000168096"	9.97543912094307e-06	0.139103672775398	0.28666729798828	-0.00845995243748507	"protein_coding"	"ANKS3"	5.63151386587274e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000011485"	0.00191375818323916	0.138797465598774	0.252883599694987	0.024711331502562	"protein_coding"	"PPP5C"	0.00407930226003693	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000172785"	4.12433597888062e-07	0.138735429918733	0.252618305863544	0.0248525539739224	"protein_coding"	"CBWD1"	4.43351366885679e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000083896"	5.10469633904175e-06	0.138484591159207	0.305561806062558	-0.0285926237441437	"protein_coding"	"YTHDC1"	3.32957363642011e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000157796"	1.15173009099186e-05	0.138460436340897	0.30042538484465	-0.0235045121628562	"protein_coding"	"WDR19"	6.35581476758332e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000131697"	1.12621195308935e-17	0.138107237916275	0.315552050100992	-0.0393375742684413	"protein_coding"	"NPHP4"	3.67928548500583e-15	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000125676"	0.0130286146083927	0.138059612999788	0.304353988512831	-0.0282347625132553	"protein_coding"	"THOC2"	0.0203867159865603	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000070476"	0.00605366147589622	0.138024785581384	0.271055604849106	0.00499396631366195	"protein_coding"	"ZXDC"	0.01069280966852	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000153291"	6.24333651546409e-07	0.137970547197007	0.308158660691195	-0.032217566297182	"protein_coding"	"SLC25A27"	6.12433819545655e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000146433"	6.99801034682372e-05	0.137922051155098	0.298090733918273	-0.0222466316080771	"protein_coding"	"TMEM181"	0.000272028193202449	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000160310"	0.0028371726473721	0.137872690351553	0.283342813749093	-0.00759743304598773	"protein_coding"	"PRMT2"	0.00568797099048932	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000101452"	2.92757023362392e-08	0.137814244665419	0.265579993048573	0.0100484962822657	"protein_coding"	"DHX35"	5.41816816144092e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000181666"	3.51478364752736e-11	0.137765900075055	0.279809074737556	-0.00427727458744545	"protein_coding"	"HKR1"	2.06328783808755e-09	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000138448"	5.37318204420081e-10	0.137564972611433	0.267683237143376	0.00744670807948994	"protein_coding"	"ITGAV"	2.13619523175264e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000100934"	7.90453380332079e-09	0.137531953685108	0.289199647307866	-0.0141357399376508	"protein_coding"	"SEC23A"	1.79631656949097e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000167863"	2.88958636971565e-05	-0.137608950716367	-0.0788355767713443	-0.19638232466139	"protein_coding"	"ATP5PD"	0.000133122942869671	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000166165"	0.028795362759024	-0.137655926463109	0.0339269102867416	-0.30923876321296	"protein_coding"	"CKB"	0.0404124683921005	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000165072"	0.00678045270911498	-0.137662518785157	0.0265858621509019	-0.301910899721216	"protein_coding"	"MAMDC2"	0.0117582094752573	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000120162"	0.00855925413214265	-0.137720319891462	-0.0472540951411908	-0.228186544641732	"protein_coding"	"MOB3B"	0.0143718962120491	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000115762"	0.0291443020612711	-0.137902132061741	-0.0151605355576862	-0.260643728565795	"protein_coding"	"PLEKHB2"	0.0408487755434417	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000197226"	0.000673653645041659	-0.13801265646912	-0.039898123070103	-0.236127189868138	"protein_coding"	"TBC1D9B"	0.00171762249366916	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000260916"	0.00194164165906172	-0.138026311153231	0.065269800306016	-0.341322422612478	"protein_coding"	"CCPG1"	0.00412962517205019	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000177103"	0.000679119545210553	-0.138043296036289	0.0296782100205644	-0.305764802093143	"protein_coding"	"DSCAML1"	0.00172778811067951	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000149806"	3.177425833533e-06	-0.138543831670937	-0.0345127271608501	-0.242574936181025	"protein_coding"	"FAU"	2.31106744933875e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000122729"	0.00272394991442679	-0.138546540657112	-0.0631981682663595	-0.213894913047865	"protein_coding"	"ACO1"	0.00549470057906117	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000127989"	0.00817812140210872	-0.138862464716186	-0.0100799292863749	-0.267645000145996	"protein_coding"	"MTERF1"	0.0138028760591745	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000100614"	0.0313738260816804	-0.138889870582229	0.00787283416825671	-0.285652575332716	"protein_coding"	"PPM1A"	0.0433909311941371	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000163374"	0.0214709470203606	-0.139036151021716	-0.0461387260210328	-0.2319335760224	"protein_coding"	"YY1AP1"	0.031223668649311	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000108344"	1.91349134281256e-05	-0.139053688882326	-0.0581798750084447	-0.219927502756207	"protein_coding"	"PSMD3"	9.55982310498241e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000125633"	0.00377907895841055	-0.13960995690124	-0.0391988345378176	-0.240021079264661	"protein_coding"	"CCDC93"	0.00716889656488182	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000134440"	0.00717446792292981	-0.139724111270074	-0.0491113303181492	-0.230336892222	"protein_coding"	"NARS"	0.0123474466268655	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000136146"	0.000307292726134892	-0.140080815888668	-0.0370375464930613	-0.243124085284275	"protein_coding"	"MED4"	0.000894960288440922	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000120254"	0.00254340827516651	-0.140332090805047	0.00470810247212652	-0.285372284082221	"protein_coding"	"MTHFD1L"	0.00518479918057546	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000108861"	5.93450611763001e-07	-0.140428277456763	-0.0613173911011504	-0.219539163812375	"protein_coding"	"DUSP3"	5.88283363692242e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000103184"	0.0204189139730382	-0.140481133785489	-0.0367340192979326	-0.244228248273045	"protein_coding"	"SEC14L5"	0.0298746526435727	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000102290"	0.0222698211932271	-0.140619284851437	-0.00416343187764315	-0.277075137825232	"protein_coding"	"PCDH11X"	0.0321860812552238	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000181072"	0.0107850112840933	-0.140782003056321	-0.0402498761277636	-0.241314129984879	"protein_coding"	"CHRM2"	0.0174164140959977	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000067225"	0.00324949444380519	-0.141020968622185	0.0299694954515337	-0.312011432695905	"protein_coding"	"PKM"	0.0063265158289343	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000101474"	0.00650654277796319	-0.141518668669719	-0.0515092397135369	-0.231528097625901	"protein_coding"	"APMAP"	0.0113724499729275	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000176406"	8.4218762106813e-05	-0.141576610923908	-0.000203978847710451	-0.282949243000105	"protein_coding"	"RIMS2"	0.000315683519953925	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000167996"	0.0204143323483383	-0.14164601186322	0.0328009292712547	-0.316092952997694	"protein_coding"	"FTH1"	0.0298746526435727	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000177954"	0.0128347642939937	-0.141699825101282	-0.0282632116383485	-0.255136438564217	"protein_coding"	"RPS27"	0.020142109211585	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000134333"	0.00225837073244105	-0.14172631177632	-0.0350956806829335	-0.248356942869707	"protein_coding"	"LDHA"	0.00468121315408607	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000101463"	0.000914438591768009	-0.141827343627656	0.0327357592885654	-0.316390446543877	"protein_coding"	"SYNDIG1"	0.00220722504932374	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000177542"	0.00323062166830749	-0.142254772715522	-0.0360634151530174	-0.248446130278027	"protein_coding"	"SLC25A22"	0.00629862252611897	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000102181"	0.00529958367933198	-0.14294245459405	-0.0132138511605907	-0.27267105802751	"protein_coding"	"CD99L2"	0.00953113254344195	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000087338"	0.00220665229292669	-0.14338262919468	0.00714418890169968	-0.293909447291059	"protein_coding"	"GMCL1"	0.0045866626083129	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000131089"	0.0246319823195553	-0.14351407765687	0.0338813679617379	-0.320909523275478	"protein_coding"	"ARHGEF9"	0.0352542314569787	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000130748"	0.0311779483447206	-0.143628357814475	-0.0217210348183735	-0.265535680810576	"protein_coding"	"TMEM160"	0.043167699255985	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000168653"	0.00914515884469168	-0.143698085940559	-0.0149362335387295	-0.272459938342389	"protein_coding"	"NDUFS5"	0.0151587995334765	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000133816"	8.96761563695535e-05	-0.14376354125557	0.0499577814171607	-0.337484863928301	"protein_coding"	"MICAL2"	0.000331281533412402	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000112695"	0.0107643829683296	-0.144146689389529	-0.0540101959413345	-0.234283182837724	"protein_coding"	"COX7A2"	0.0173898633518493	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000133134"	0.0198692303601091	-0.144206791696492	0.0126411692335342	-0.301054752626518	"protein_coding"	"BEX2"	0.0291995691229923	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000129824"	1.98489336003778e-05	-0.144392644615871	-0.0958014330571613	-0.19298385617458	"protein_coding"	"RPS4Y1"	9.83156803383246e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000156515"	0.000620449998916027	-0.145749632928043	-0.00387697885335356	-0.287622287002732	"protein_coding"	"HK1"	0.00160685296710241	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000186577"	0.00220070129207288	-0.146111164644058	-0.0608177020970157	-0.2314046271911	"protein_coding"	"SMIM29"	0.00457682521689333	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000139915"	0.00682387070682422	-0.146287149093642	-0.00145307648680115	-0.291121221700483	"protein_coding"	"MDGA2"	0.0118253146889016	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000068366"	4.99935699487363e-05	-0.146826380758066	-0.00296816468076158	-0.29068459683537	"protein_coding"	"ACSL4"	0.000208811386656367	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000119314"	4.79596733092637e-05	-0.146895813655579	-0.0289317237359948	-0.264859903575163	"protein_coding"	"PTBP3"	0.000201211047038419	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000160145"	0.00350477594691026	-0.147004294321467	-0.0313338720063554	-0.262674716636579	"protein_coding"	"KALRN"	0.00674216243345717	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000127511"	0.00421297862475607	-0.147316273802593	-0.0179170624223725	-0.276715485182814	"protein_coding"	"SIN3B"	0.00783960410758225	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000166532"	0.017151991374232	-0.147417328457388	-0.0476984409689341	-0.247136215945841	"protein_coding"	"RIMKLB"	0.0256528788188654	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000249437"	0.0251152184619667	-0.147599825211039	-0.0275948696162856	-0.267604780805792	"protein_coding"	"NAIP"	0.0358434475827574	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000213585"	0.00605682945029672	-0.147625410031829	-0.0382152939446875	-0.257035526118971	"protein_coding"	"VDAC1"	0.0106958910668695	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000171408"	0.00642497955854048	-0.147675884016098	-0.066352246723567	-0.228999521308629	"protein_coding"	"PDE7B"	0.0112482051264849	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000085788"	0.00135583834454168	-0.147822870061969	-0.0287918234283195	-0.266853916695618	"protein_coding"	"DDHD2"	0.00306214887913621	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000168137"	1.27448679696264e-05	-0.14821366444107	0.059173917508458	-0.355601246390598	"protein_coding"	"SETD5"	6.88461092191032e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000143947"	0.0345493743302581	-0.149467629307459	-0.0271367702976794	-0.271798488317238	"protein_coding"	"RPS27A"	0.0471463111928559	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000240694"	0.0145834763400435	-0.149683694681945	0.0147726888925846	-0.314140078256474	"protein_coding"	"PNMA2"	0.022422803605297	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000111667"	0.0125306060077368	-0.14973375795257	-0.0543293614342531	-0.245138154470886	"protein_coding"	"USP5"	0.0197555546668347	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000108474"	0.0101259350644915	-0.150324671955364	-0.0486128610856524	-0.252036482825075	"protein_coding"	"PIGL"	0.0165265765090953	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000167283"	0.016097697519808	-0.150747857148051	-0.0154763534138386	-0.286019360882262	"protein_coding"	"ATP5MG"	0.0243376457070096	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000102780"	0.00933552672334202	-0.151766812030467	-0.00418917887467055	-0.299344445186263	"protein_coding"	"DGKH"	0.0154441100394522	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000110075"	3.78542397709382e-07	-0.151810839967218	0.0268085369238034	-0.330430216858239	"protein_coding"	"PPP6R3"	4.16452060964612e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000048740"	0.00718218100543784	-0.152378377916273	-0.0409924375011375	-0.263764318331408	"protein_coding"	"CELF2"	0.0123578905598489	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000185924"	3.60276455250277e-05	-0.152754950630428	0.000404871478733415	-0.30591477273959	"protein_coding"	"RTN4RL1"	0.00015877520731675	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000180776"	0.00535502504798287	-0.153337972499742	-0.00601197824110705	-0.300663966758377	"protein_coding"	"ZDHHC20"	0.00961243626625496	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000113068"	0.005701744282533	-0.1533945086326	-0.0576878441975323	-0.249101173067667	"protein_coding"	"PFDN1"	0.01017163023242	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000070882"	0.0078137227664442	-0.153442865136636	-0.0568139790940241	-0.250071751179248	"protein_coding"	"OSBPL3"	0.0132863346610232	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000114573"	0.0104077333784209	-0.15371568737914	0.0308833125110828	-0.338314687269364	"protein_coding"	"ATP6V1A"	0.0169125667399339	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000064999"	0.0118728118212073	-0.154265656828711	-0.0301758714139568	-0.278355442243465	"protein_coding"	"ANKS1A"	0.0188529814084007	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000124783"	4.64608139177393e-05	-0.155013024664875	-0.0230308412470438	-0.286995208082706	"protein_coding"	"SSR1"	0.000195859350667674	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000082641"	0.0021422133721519	-0.15508840492115	-0.0217011352376908	-0.28847567460461	"protein_coding"	"NFE2L1"	0.00447376077775136	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000088205"	0.00409139917136548	-0.155099133426807	-0.056218822743216	-0.253979444110397	"protein_coding"	"DDX18"	0.0076536218533201	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000111110"	0.00504063549815227	-0.155146516526534	-0.00299277973196599	-0.307300253321102	"protein_coding"	"PPM1H"	0.00913539197614958	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000097021"	0.00344588700886739	-0.15533261339578	-0.0310209945519668	-0.279644232239594	"protein_coding"	"ACOT7"	0.00664608359861046	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000171310"	0.00946882875292409	-0.155472075139956	-0.0451679620793659	-0.265776188200546	"protein_coding"	"CHST11"	0.015626790961887	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
