barcode	manifest	individual	diagnosis	sex	total_counts	total_features_by_counts	pc_mito	pc_ribo	is_singlet	clusters	partitions	Allan2019_ML1	Allan2019_ML2	Zeisel2018_ML4	Zeisel2018_ML5	allan_celltype	allan_layer	allan_cluster_gene_1	allan_cluster_gene_2	cluster_celltype
nirig_5_Teinh_156	nirig	5	Controls	F	3107	1798	0	0.0419011882426517	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_157	nirig	5	Controls	F	9099	3189	0	0.0503205128205128	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_158	nirig	5	Controls	F	6033	2640	0	0.0201580390259636	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_159	nirig	5	Controls	F	3563	1787	0	0.0521003818876159	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_160	nirig	5	Controls	F	8033	3247	0	0.0322072890180409	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_161	nirig	5	Controls	F	5074	2281	0	0.0621046578493387	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_162	nirig	5	Controls	F	5880	2623	0	0.0387673956262425	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_163	nirig	5	Controls	F	1270	929	0	0.0434782608695652	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_164	nirig	5	Controls	F	3975	2013	0	0.0570798628123469	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_165	nirig	5	Controls	F	6011	2496	0	0.0415924906942871	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_166	nirig	5	Controls	F	4401	2213	0	0.0530934620447565	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_167	nirig	5	Controls	F	3624	2005	0	0.0184986595174263	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_168	nirig	5	Controls	F	5185	2431	0	0.0535815002820079	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_169	nirig	5	Controls	F	4840	2295	0	0.032964824120603	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_170	nirig	5	Controls	F	6370	2763	0	0.0531931108062795	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_171	nirig	5	Controls	F	6674	2883	0	0.0314281537786873	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_172	nirig	5	Controls	F	6477	2713	0	0.0483288166214995	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_173	nirig	5	Controls	F	4686	2237	0	0.0478568456096546	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_174	nirig	5	Controls	F	4552	2216	0	0.0531143344709898	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_175	nirig	5	Controls	F	1061	798	0	0.0153985507246377	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_176	nirig	5	Controls	F	4307	2097	0	0.0387403715450838	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_177	nirig	5	Controls	F	5436	2338	0	0.0414796193212426	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_178	nirig	5	Controls	F	2606	1534	0	0.0555972952667168	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_179	nirig	5	Controls	F	11926	3745	0	0.0401045495385118	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_180	nirig	5	Controls	F	4329	2070	0	0.0470901821412705	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_181	nirig	5	Controls	F	7146	3109	0	0.028362057266929	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_182	nirig	5	Controls	F	3852	2137	0	0.0119970007498125	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_183	nirig	5	Controls	F	4599	2261	0	0.0483358066567734	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_184	nirig	5	Controls	F	2318	1359	0	0.0176619007569386	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_185	nirig	5	Controls	F	7708	3129	0	0.0255699710290969	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_186	nirig	5	Controls	F	4672	2329	0	0.0404228855721393	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_187	nirig	5	Controls	F	3725	2143	0	0.0122141372141372	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_188	nirig	5	Controls	F	7291	2968	0	0.0418785121755419	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_189	nirig	5	Controls	F	5560	2667	0	0.0393769688484424	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_190	nirig	5	Controls	F	2481	1456	0	0.0546021840873635	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_191	nirig	5	Controls	F	3668	1948	0	0.0388297872340426	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_192	nirig	5	Controls	F	8520	3407	0	0.0316462926996458	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_193	nirig	5	Controls	F	4228	2158	0	0.0409289491837204	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_194	nirig	5	Controls	F	5906	2662	0	0.0363156157147573	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_195	nirig	5	Controls	F	2625	1504	0	0.0520446096654275	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_196	nirig	5	Controls	F	6312	2726	0	0.0474351050679852	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_197	nirig	5	Controls	F	3672	2028	0	0.0408432147562582	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_198	nirig	5	Controls	F	4075	2059	0	0.0514477147642977	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_199	nirig	5	Controls	F	4596	2349	0	0.0278481012658228	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_200	nirig	5	Controls	F	2913	1643	0	0.0561685055165497	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_201	nirig	5	Controls	F	3613	1880	0	0.0529285330467491	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_202	nirig	5	Controls	F	6156	2703	0	0.0230066183422628	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_203	nirig	5	Controls	F	2941	1604	0	0.0619235836627141	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_204	nirig	5	Controls	F	5970	2631	0	0.0315601106230682	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_205	nirig	5	Controls	F	3877	2044	0	0.0309356136820926	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_206	nirig	5	Controls	F	2881	1680	0	0.0472307169554876	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_207	nirig	5	Controls	F	1497	1056	0	0.00963391136801541	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_208	nirig	5	Controls	F	4708	2234	0	0.049102537652156	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_209	nirig	5	Controls	F	4030	1996	0	0.0540277439766366	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_210	nirig	5	Controls	F	4277	2081	0	0.0252904989747095	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_211	nirig	5	Controls	F	5879	2664	0	0.0415700563100364	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_212	nirig	5	Controls	F	5173	2418	0	0.0532255031032537	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_213	nirig	5	Controls	F	7013	2958	0	0.0464503605102607	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_214	nirig	5	Controls	F	3466	1856	0	0.0453393410306956	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_215	nirig	5	Controls	F	3383	1827	0	0.0338496844520941	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_216	nirig	5	Controls	F	5269	2416	0	0.0350101345126221	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_217	nirig	5	Controls	F	6301	2766	0	0.0315789473684211	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_218	nirig	5	Controls	F	11570	3684	0	0.0485682912408143	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_219	nirig	5	Controls	F	6207	2795	0	0.0203665987780041	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_220	nirig	5	Controls	F	3931	2036	0	0.0522277227722772	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_221	nirig	5	Controls	F	4352	2208	0	0.0497323818019625	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_222	nirig	5	Controls	F	3490	1799	0	0.0430167597765363	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_223	nirig	5	Controls	F	5295	2490	0	0.052863436123348	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_224	nirig	5	Controls	F	4990	2450	0	0.0143327522758086	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_225	nirig	5	Controls	F	9340	3501	0	0.0271795943968221	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_226	nirig	5	Controls	F	3759	2071	0	0.0273689646269042	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_227	nirig	5	Controls	F	2168	1333	0	0.0370535714285714	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_228	nirig	5	Controls	F	5321	2432	0	0.0542069720751962	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_229	nirig	5	Controls	F	5317	2533	0	0.0403299725022915	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_230	nirig	5	Controls	F	5843	2620	0	0.027004500750125	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_231	nirig	5	Controls	F	3667	1959	0	0.0146588486140725	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_232	nirig	5	Controls	F	9626	3307	0	0.0461959274642893	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_233	nirig	5	Controls	F	4718	2399	0	0.0340838669696344	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_234	nirig	5	Controls	F	4485	2094	0	0.0485163526099199	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_235	nirig	5	Controls	F	8438	3320	0	0.0397366293173155	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_236	nirig	5	Controls	F	6050	2756	0	0.0381349142765582	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_237	nirig	5	Controls	F	4123	2039	0	0.045968882602546	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_238	nirig	5	Controls	F	3779	1922	0	0.0513680949922561	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_239	nirig	5	Controls	F	2758	1574	0	0.0462346760070053	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_240	nirig	5	Controls	F	6299	2657	0	0.0556156341727174	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_241	nirig	5	Controls	F	5442	2526	0	0.0478562533357054	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_242	nirig	5	Controls	F	4004	2121	0	0.0319612590799031	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_243	nirig	5	Controls	F	6855	2832	0	0.0495797122097165	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_244	nirig	5	Controls	F	3424	1842	0	0.0569547796222095	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_245	nirig	5	Controls	F	4009	2100	0	0.0561879389682732	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_246	nirig	5	Controls	F	6243	2709	0	0.041875	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_247	nirig	5	Controls	F	4584	2357	0	0.0199406024607552	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_248	nirig	5	Controls	F	3034	1706	0	0.0443729903536977	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_249	nirig	5	Controls	F	9391	3307	0	0.0347301653322242	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_250	nirig	5	Controls	F	2878	1769	0	0.0172239108409321	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_251	nirig	5	Controls	F	4013	1928	0	0.0637989366843886	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_252	nirig	5	Controls	F	3269	1815	0	0.0492243436754177	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_253	nirig	5	Controls	F	3851	1985	0	0.0326961770623742	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_254	nirig	5	Controls	F	3106	1734	0	0.0474555104589447	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_255	nirig	5	Controls	F	2499	1405	0	0.0611455108359133	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_256	nirig	5	Controls	F	3996	2036	0	0.0373423860329777	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_257	nirig	5	Controls	F	5013	2487	0	0.0311231393775372	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_258	nirig	5	Controls	F	5553	2556	0	0.0321285140562249	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_259	nirig	5	Controls	F	5861	2574	0	0.0425849212924606	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_260	nirig	5	Controls	F	1765	1170	0	0.0502484815019326	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_261	nirig	5	Controls	F	3860	1951	0	0.0565610859728507	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_262	nirig	5	Controls	F	2501	1482	0	0.0548686244204019	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_263	nirig	5	Controls	F	4434	2235	0	0.0342719930146256	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_264	nirig	5	Controls	F	1485	1041	0	0.0128949065119278	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_265	nirig	5	Controls	F	7254	3233	0	0.0385788147951743	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_266	nirig	5	Controls	F	3200	1779	0	0.0304785126485827	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_267	nirig	5	Controls	F	4501	2174	0	0.0586466165413534	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_268	nirig	5	Controls	F	4116	2118	0	0.0372126096231334	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
nirig_5_Teinh_269	nirig	5	Controls	F	5626	2352	0	0.0357700989755166	TRUE	4	1	GABAergic	Inh L4-6 SST B3GAT2	Telencephalon inhibitory interneurons	TEINH21	Inh	L4-6	SST	B3GAT2	IN-SST
